step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_diff_orig,balance_diff_dest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,is_high_amount,amount_log,error_orig,error_dest,high_risk_transaction
8,218514.11,10734.0,0.0,1064583.22,0.0,0.0,0.0,-10734.0,-1064583.22,1,0,0,0,1,12.29461044444488,207780.11,1283097.33,0
8,17974.0,8925.0,0.0,0.0,0.0,0.0,0.0,-8925.0,0.0,0,0,1,0,0,9.796737182589247,9049.0,17974.0,0
8,10677.72,20195.0,9517.28,0.0,0.0,0.0,0.0,-10677.72,0.0,0,0,1,0,0,9.276008255144312,0.0,10677.72,0
8,11858.21,9517.28,0.0,0.0,0.0,0.0,0.0,-9517.28,0.0,0,0,1,0,0,9.38086005987783,2340.9299999999985,11858.21,0
8,4990.87,21042.0,16051.13,0.0,0.0,0.0,0.0,-4990.870000000001,0.0,0,0,1,0,0,8.515565868043506,9.094947017729282e-13,4990.87,0
8,269680.73,77385.0,0.0,201129.35,174574.56,0.0,0.0,-77385.0,-26554.790000000008,1,0,0,0,1,12.504997764897748,192295.72999999998,296235.52,0
8,7571.26,17669.0,25240.26,53.0,0.0,0.0,0.0,7571.259999999998,-53.0,0,0,0,0,0,8.932246848770879,15142.519999999999,7624.26,0
8,2469.57,13461.0,10991.43,0.0,0.0,0.0,0.0,-2469.5699999999997,0.0,0,0,1,0,0,7.812204172229669,4.547473508864641e-13,2469.57,0
8,1186.11,482.0,0.0,0.0,0.0,0.0,0.0,-482.0,0.0,0,0,1,0,0,7.07927706091416,704.1099999999999,1186.11,0
8,4032.52,5502.0,1469.48,0.0,0.0,0.0,0.0,-4032.52,0.0,0,0,1,0,0,8.302394722837526,0.0,4032.52,0
8,17370.24,48704.0,31333.76,0.0,0.0,0.0,0.0,-17370.24,0.0,0,0,1,0,0,9.762571244136813,0.0,17370.24,0
8,7688.52,20119.0,12430.48,0.0,0.0,0.0,0.0,-7688.52,0.0,0,0,1,0,0,8.947613641825942,0.0,7688.52,0
8,220.41,32132.0,31911.59,0.0,0.0,0.0,0.0,-220.40999999999985,0.0,0,0,1,0,0,5.400016186372871,1.4210854715202004e-13,220.41,0
8,9938.69,50414.0,40475.31,0.0,0.0,0.0,0.0,-9938.690000000002,0.0,0,0,1,0,0,9.204291112041554,1.8189894035458565e-12,9938.69,0
8,41851.71,40475.31,0.0,0.0,0.0,0.0,0.0,-40475.31,0.0,0,0,1,0,0,10.64191182889876,1376.4000000000015,41851.71,0
8,21915.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.995008288732494,21915.79,21915.79,0
8,153922.26,20473.0,0.0,59.0,79915.4,0.0,0.0,-20473.0,79856.4,1,0,0,0,1,11.944209445508923,133449.26,74065.86000000002,0
8,8359.14,265991.6,257632.46,0.0,0.0,0.0,0.0,-8359.139999999985,0.0,0,0,1,0,0,9.03123045235001,1.4551915228366852e-11,8359.14,0
8,7460.78,257632.46,250171.67,0.0,0.0,0.0,0.0,-7460.789999999979,0.0,0,0,1,0,0,8.917549270634069,0.0099999999792999,7460.78,0
8,2961.23,15414.0,12452.77,71107.0,59161.1,0.0,0.0,-2961.2299999999996,-11945.900000000001,1,0,0,0,0,7.993697642049447,4.547473508864641e-13,14907.130000000001,0
8,17885.7,865.0,0.0,0.0,0.0,0.0,0.0,-865.0,0.0,0,0,1,0,0,9.791812698895308,17020.7,17885.7,0
8,20095.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.908287514266124,20095.23,20095.23,0
8,3254.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,8.088116511182841,3254.55,3254.55,0
8,318.82,480.0,161.18,0.0,0.0,0.0,0.0,-318.82,0.0,0,0,1,0,0,5.767758337531296,0.0,318.82,0
8,8575.98,202093.0,193517.02,0.0,0.0,0.0,0.0,-8575.98000000001,0.0,0,0,1,0,0,9.05683714917005,1.0913936421275139e-11,8575.98,0
8,30974.15,20799.0,51773.15,26654.0,1605242.18,0.0,0.0,30974.15,1578588.18,0,0,0,0,0,10.34094054910063,61948.3,1547614.03,0
8,9045.85,932.0,0.0,0.0,0.0,0.0,0.0,-932.0,0.0,0,0,1,0,0,9.110171909806496,8113.85,9045.85,0
8,8030.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,8.991080519331762,8030.13,8030.13,0
8,350727.22,445.0,0.0,413164.31,418305.49,0.0,0.0,-445.0,5141.179999999993,1,0,0,0,1,12.767766900527079,350282.22,345586.04,0
8,351138.95,0.0,0.0,471630.31,4592962.92,0.0,0.0,0.0,4121332.61,1,0,0,0,1,12.768940140929843,351138.95,3770193.6599999997,0
8,9772.47,6436.0,0.0,0.0,0.0,0.0,0.0,-6436.0,0.0,0,0,1,0,0,9.18742685086363,3336.4699999999993,9772.47,0
8,298436.68,158467.0,456903.68,607441.7,190006.37,0.0,0.0,298436.68,-417435.32999999996,0,0,0,0,1,12.606316412798366,596873.36,715872.01,0
8,11257.39,31540.0,20282.61,0.0,0.0,0.0,0.0,-11257.39,0.0,0,0,1,0,0,9.328868907456282,0.0,11257.39,0
8,66389.74,361141.5,294751.76,195978.99,817839.9,0.0,0.0,-66389.73999999999,621860.91,1,0,0,0,0,11.103312867908052,1.4551915228366852e-11,555471.17,0
8,73387.97,294751.76,221363.79,80290.0,0.0,0.0,0.0,-73387.97,-80290.0,1,0,0,0,0,11.203528930831002,0.0,153677.97,0
8,95059.35,221363.79,126304.44,334650.3,147892.68,0.0,0.0,-95059.35,-186757.62,1,0,0,0,0,11.462267232046347,0.0,281816.97,0
8,254039.03,126304.44,0.0,732485.72,4439070.28,0.0,0.0,-126304.44,3706584.5600000005,1,0,0,0,1,12.445247132008543,127734.59,3452545.5300000007,0
8,226459.33,0.0,0.0,7978046.39,8488789.41,0.0,0.0,0.0,510743.0200000005,1,0,0,0,1,12.330325065077956,226459.33,284283.6900000005,0
8,261593.83,0.0,0.0,315252.76,2122191.07,0.0,0.0,0.0,1806938.3099999998,1,0,0,0,1,12.474552135372948,261593.83,1545344.4799999997,0
8,258907.58,0.0,0.0,1371578.05,1571399.65,0.0,0.0,0.0,199821.59999999986,1,0,0,0,1,12.464230305399079,258907.58,59085.98000000013,0
8,766.81,52441.0,51674.19,0.0,0.0,0.0,0.0,-766.8099999999977,0.0,0,0,1,0,0,6.643542306706942,2.2737367544323206e-12,766.81,0
8,7582.42,51674.19,44091.77,0.0,0.0,0.0,0.0,-7582.4200000000055,0.0,0,0,1,0,0,8.93371956421711,5.4569682106375694e-12,7582.42,0
8,25929.49,44091.77,18162.28,0.0,0.0,0.0,0.0,-25929.489999999998,0.0,0,0,1,0,0,10.16317477538463,3.637978807091713e-12,25929.49,0
8,131058.89,59474.0,0.0,551415.0,1416477.85,0.0,0.0,-59474.0,865062.8500000001,1,0,0,0,0,11.783409673282897,71584.89,734003.9600000001,0
8,2044.97,4519.0,2474.03,0.0,0.0,0.0,0.0,-2044.9699999999998,0.0,0,0,1,0,0,7.623627283647474,2.2737367544323206e-13,2044.97,0
8,7882.07,2474.03,0.0,0.0,0.0,0.0,0.0,-2474.03,0.0,0,0,1,0,0,8.972472700888552,5408.039999999999,7882.07,0
8,3531.75,20920.0,17388.25,0.0,0.0,0.0,0.0,-3531.75,0.0,0,0,1,0,0,8.169831883462855,0.0,3531.75,0
8,60684.58,7594.0,68278.58,209214.0,0.0,0.0,0.0,60684.58,-209214.0,0,0,0,0,0,11.013461387046078,121369.16,269898.58,0
8,68350.52,18561.0,86911.52,74910.34,29206.12,0.0,0.0,68350.52,-45704.22,0,0,0,0,0,11.132419080383244,136701.04,114054.74,0
8,1871783.84,80.0,0.0,2405.31,2058343.75,0.0,0.0,-80.0,2055938.44,0,0,0,1,1,14.442402993516602,1871703.84,184154.59999999986,1
8,85.69,106.0,20.31,0.0,0.0,0.0,0.0,-85.69,0.0,0,0,1,0,0,4.462338536880549,0.0,85.69,0
8,1875991.43,20.31,0.0,4844371.73,16532032.16,0.0,0.0,-20.31,11687660.43,0,0,0,1,1,14.444648373358929,1875971.1199999999,9811669.0,1
8,118605.95,50376.0,0.0,51920.57,0.0,0.0,0.0,-50376.0,-51920.57,1,0,0,0,0,11.683570364166098,68229.95,170526.52,0
8,1624953.76,0.0,0.0,9230419.06,14646239.59,0.0,0.0,0.0,5415820.529999999,0,0,0,1,1,14.300990533358435,1624953.76,3790866.7699999996,1
8,12396.18,11250.0,0.0,0.0,0.0,0.0,0.0,-11250.0,0.0,0,0,1,0,0,9.425224306374586,1146.1800000000003,12396.18,0
8,109076.85,112913.8,221990.65,286595.71,0.0,0.0,0.0,109076.84999999999,-286595.71,0,0,0,0,0,11.599817126460911,218153.7,395672.56000000006,0
8,14851.72,221990.65,207138.93,0.0,0.0,0.0,0.0,-14851.720000000001,0.0,0,0,1,0,0,9.605938292441353,1.8189894035458565e-12,14851.72,0
8,11135.93,207138.93,196003.0,0.0,0.0,0.0,0.0,-11135.929999999993,0.0,0,0,1,0,0,9.318021892018225,7.275957614183426e-12,11135.93,0
8,43239.64,196003.0,152763.36,0.0,0.0,0.0,0.0,-43239.640000000014,0.0,0,0,1,0,0,10.674536072753693,1.4551915228366852e-11,43239.64,0
8,12879.11,152763.36,139884.26,0.0,0.0,0.0,0.0,-12879.099999999977,0.0,0,0,1,0,0,9.463439539994546,0.010000000023865141,12879.11,0
8,10718.2,139884.26,129166.06,0.0,0.0,0.0,0.0,-10718.200000000012,0.0,0,0,1,0,0,9.279791804974398,1.0913936421275139e-11,10718.2,0
8,22173.31,129166.06,106992.75,0.0,0.0,0.0,0.0,-22173.309999999998,0.0,0,0,1,0,0,10.006689690571905,3.637978807091713e-12,22173.31,0
8,6254.9,106992.75,100737.85,0.0,0.0,0.0,0.0,-6254.899999999994,0.0,0,0,1,0,0,8.74128029744266,5.4569682106375694e-12,6254.9,0
8,6411.78,100737.85,94326.07,0.0,0.0,0.0,0.0,-6411.779999999999,0.0,0,0,1,0,0,8.766048153243098,9.094947017729282e-13,6411.78,0
8,6807.72,94326.07,87518.34,0.0,0.0,0.0,0.0,-6807.7300000000105,0.0,0,0,1,0,0,8.82595942259308,0.01000000001022272,6807.72,0
8,19734.22,87518.34,67784.12,0.0,0.0,0.0,0.0,-19734.22,0.0,0,0,1,0,0,9.890160135741931,0.0,19734.22,0
8,6909.87,67784.12,60874.25,0.0,0.0,0.0,0.0,-6909.869999999995,0.0,0,0,1,0,0,8.840850813322662,4.547473508864641e-12,6909.87,0
8,628.88,60874.25,60245.37,0.0,0.0,0.0,0.0,-628.8799999999974,0.0,0,0,1,0,0,6.445529325052209,2.6147972675971687e-12,628.88,0
8,1084.88,60245.37,59160.49,0.0,0.0,0.0,0.0,-1084.8800000000047,0.0,0,0,1,0,0,6.990145997151043,4.547473508864641e-12,1084.88,0
8,2664.77,59160.49,56495.72,0.0,0.0,0.0,0.0,-2664.769999999997,0.0,0,0,1,0,0,7.888248225449156,3.183231456205249e-12,2664.77,0
8,46076.2,19873.0,65949.2,0.0,61767.63,0.0,0.0,46076.2,61767.63,0,0,0,0,0,10.738073529634685,92152.4,15691.43,0
8,2628265.07,65949.2,0.0,10193221.3,12776817.91,0.0,0.0,-65949.2,2583596.6099999994,0,0,0,1,1,14.781834897754019,2562315.8699999996,44668.46000000043,1
8,6858.37,122995.0,116136.63,0.0,0.0,0.0,0.0,-6858.369999999995,0.0,0,0,1,0,0,8.833370879767985,4.547473508864641e-12,6858.37,0
8,1855.27,36540.0,34684.73,0.0,0.0,0.0,0.0,-1855.2699999999968,0.0,0,0,1,0,0,7.526324376903741,3.183231456205249e-12,1855.27,0
8,3461.47,10902.0,7440.53,0.0,0.0,0.0,0.0,-3461.4700000000003,0.0,0,0,1,0,0,8.14973748619813,4.547473508864641e-13,3461.47,0
8,194133.9,9344.0,203477.9,173261.0,0.0,0.0,0.0,194133.9,-173261.0,0,0,0,0,1,12.176308557218887,388267.8,367394.9,0
8,182355.81,100809.0,0.0,147077.0,669111.25,0.0,0.0,-100809.0,522034.25,1,0,0,0,1,12.113720541303131,81546.81,339678.44,0
8,63194.62,26503.0,0.0,2795.05,65989.67,0.0,0.0,-26503.0,63194.619999999995,1,0,0,0,0,11.053990273935861,36691.62,7.275957614183426e-12,0
8,4825.35,189278.06,184452.71,0.0,0.0,0.0,0.0,-4825.350000000006,0.0,0,0,1,0,0,8.48184576738451,5.4569682106375694e-12,4825.35,0
8,17900.05,184452.71,166552.66,0.0,0.0,0.0,0.0,-17900.04999999999,0.0,0,0,1,0,0,9.792614649326339,1.0913936421275139e-11,17900.05,0
8,344682.11,1024.0,345706.11,17783.05,0.0,0.0,0.0,344682.11,-17783.05,0,0,0,0,1,12.750380752174783,689364.22,362465.16,0
8,32025.42,21138.0,0.0,0.0,32025.42,0.0,0.0,-21138.0,32025.42,1,0,0,0,0,10.374316466141025,10887.419999999998,0.0,0
8,2958.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,7.992849948249161,2958.72,2958.72,0
8,14728.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.59764083056982,14728.99,14728.99,0
8,1819.61,11128.0,9308.39,0.0,0.0,0.0,0.0,-1819.6100000000006,0.0,0,0,1,0,0,7.50692688875082,6.821210263296962e-13,1819.61,0
8,8631.34,40613.0,31981.66,0.0,0.0,0.0,0.0,-8631.34,0.0,0,0,1,0,0,9.063270894484791,0.0,8631.34,0
8,7391.86,13131.0,5739.14,0.0,0.0,0.0,0.0,-7391.86,0.0,0,0,1,0,0,8.908269948545657,0.0,7391.86,0
8,23532.21,5739.14,0.0,0.0,0.0,0.0,0.0,-5739.14,0.0,0,0,1,0,0,10.06616789400629,17793.07,23532.21,0
8,626382.52,1196.0,0.0,13.0,883141.75,0.0,0.0,-1196.0,883128.75,0,0,0,1,1,13.347718114244952,625186.52,256746.22999999998,1
8,4984.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,8.514272931605149,4984.42,4984.42,0
8,66.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,4.212868064406208,66.55,66.55,0
8,222379.58,359.0,0.0,22452.0,99690.29,0.0,0.0,-359.0,77238.29,1,0,0,0,1,12.312145517402053,222020.58,145141.28999999998,0
8,239158.56,20940.0,260098.56,0.0,881217.38,0.0,0.0,239158.56,881217.38,0,0,0,0,1,12.384886223220612,478317.12,642058.8200000001,0
8,12105.73,10655.0,0.0,0.0,0.0,0.0,0.0,-10655.0,0.0,0,0,1,0,0,9.40151677531097,1450.7299999999996,12105.73,0
8,14857.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.606322659931019,14857.43,14857.43,0
8,2132.37,13757.0,11624.63,2117401.43,2349962.91,0.0,0.0,-2132.370000000001,232561.47999999998,0,1,0,0,0,7.66545816803195,9.094947017729282e-13,230429.11,0
8,4263.12,34362.0,30098.88,0.0,0.0,0.0,0.0,-4263.119999999999,0.0,0,0,1,0,0,8.357991108038803,9.094947017729282e-13,4263.12,0
8,82792.85,22312.0,0.0,0.0,874192.42,0.0,0.0,-22312.0,874192.42,1,0,0,0,0,11.32410906225248,60480.850000000006,791399.5700000001,0
8,10505.58,58923.0,48417.42,0.0,0.0,0.0,0.0,-10505.580000000002,0.0,0,0,1,0,0,9.25975700653872,1.8189894035458565e-12,10505.58,0
8,134611.8,79384.0,0.0,0.0,163839.59,0.0,0.0,-79384.0,163839.59,1,0,0,0,0,11.810157788253838,55227.79999999999,29227.790000000008,0
8,160256.21,37600.0,0.0,128.0,631745.85,0.0,0.0,-37600.0,631617.85,1,0,0,0,1,11.984535365970485,122656.20999999999,471361.64,0
8,1396699.63,755.0,0.0,239131.86,2403703.4,0.0,0.0,-755.0,2164571.54,0,0,0,1,1,14.149623320356982,1395944.63,767871.9100000001,1
8,2754.66,305376.0,302621.34,0.0,0.0,0.0,0.0,-2754.6599999999744,0.0,0,0,1,0,0,7.921412257324351,2.546585164964199e-11,2754.66,0
8,2308.49,132118.0,129809.51,0.0,0.0,0.0,0.0,-2308.4900000000052,0.0,0,0,1,0,0,7.74478199991974,5.4569682106375694e-12,2308.49,0
8,149098.18,30730.0,179828.18,0.0,1014751.42,0.0,0.0,149098.18,1014751.42,0,0,0,0,1,11.912367001073052,298196.36,865653.24,0
8,297838.67,175.0,0.0,13216.0,434053.18,0.0,0.0,-175.0,420837.18,0,0,0,1,1,12.604310600568548,297663.67,122998.51000000001,1
8,9896.65,50.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0,0,1,0,0,9.200052634207703,9846.65,9896.65,0
8,7671.86,260.0,0.0,0.0,0.0,0.0,0.0,-260.0,0.0,0,0,1,0,0,8.945444706214259,7411.86,7671.86,0
8,5977.19,5291.0,0.0,0.0,0.0,0.0,0.0,-5291.0,0.0,0,0,1,0,0,8.695873125543892,686.1899999999996,5977.19,0
8,162725.24,51786.0,0.0,92084.0,42483.84,0.0,0.0,-51786.0,-49600.16,1,0,0,0,1,11.999824558629713,110939.23999999999,212325.4,0
8,987293.88,102509.0,0.0,0.0,899588.81,0.0,0.0,-102509.0,899588.81,0,0,0,1,1,13.802724037725667,884784.88,87705.06999999995,1
8,558.03,20226.0,19667.97,0.0,0.0,0.0,0.0,-558.0299999999988,0.0,0,0,1,0,0,6.326203138978032,1.1368683772161603e-12,558.03,0
8,130754.15,22118.0,0.0,4046002.45,4628857.24,0.0,0.0,-22118.0,582854.79,1,0,0,0,0,11.781081769296792,108636.15,452100.64,0
8,6816.62,30607.0,23790.38,0.0,0.0,0.0,0.0,-6816.619999999999,0.0,0,0,1,0,0,8.82726571632501,9.094947017729282e-13,6816.62,0
8,1891.87,94666.0,92774.13,0.0,0.0,0.0,0.0,-1891.8699999999953,0.0,0,0,1,0,0,7.545849474788817,4.547473508864641e-12,1891.87,0
8,50499.85,261.0,50760.85,0.0,372688.92,0.0,0.0,50499.85,372688.92,0,0,0,0,0,10.829745446804969,100999.7,322189.07,0
8,4355.12,168407.0,164051.88,0.0,0.0,0.0,0.0,-4355.119999999995,0.0,0,0,1,0,0,8.379337031882773,4.547473508864641e-12,4355.12,0
8,5078.47,136.0,0.0,0.0,0.0,0.0,0.0,-136.0,0.0,0,0,1,0,0,8.53296220442104,4942.47,5078.47,0
8,42970.91,11612.0,0.0,110.0,0.0,0.0,0.0,-11612.0,-110.0,1,0,0,0,0,10.668301925397197,31358.910000000003,43080.91,0
8,93459.53,93504.0,186963.53,36817.17,0.0,0.0,0.0,93459.53,-36817.17,0,0,0,0,0,11.445294487113578,186919.06,130276.7,0
8,19967.55,186963.53,166995.99,1042986.43,1930179.38,0.0,0.0,-19967.540000000008,887192.9499999998,1,0,0,0,0,9.901913814860336,0.009999999991123332,867225.3999999998,0
8,2110.46,142898.0,140787.54,0.0,0.0,0.0,0.0,-2110.459999999992,0.0,0,0,1,0,0,7.655134930315802,8.185452315956354e-12,2110.46,0
8,849677.13,102639.0,0.0,5171482.83,6650282.66,0.0,0.0,-102639.0,1478799.83,0,0,0,1,1,13.652612886164452,747038.13,629122.7000000001,1
8,187.34,23149.0,22961.66,0.0,0.0,0.0,0.0,-187.34000000000015,0.0,0,0,1,0,0,5.238248840081917,1.4210854715202004e-13,187.34,0
8,1139.84,14546.0,15685.84,5296.0,4156.16,0.0,0.0,1139.8400000000001,-1139.8400000000001,0,0,0,0,0,7.0395201121589395,2279.6800000000003,2279.6800000000003,0
8,9951.67,20204.0,10252.33,0.0,0.0,0.0,0.0,-9951.67,0.0,0,0,1,0,0,9.205596135863985,0.0,9951.67,0
8,29844.93,20052.0,49896.93,0.0,0.0,0.0,0.0,29844.93,0.0,0,0,0,0,0,10.303803761115748,59689.86,29844.93,0
8,11452.68,49896.93,38444.25,0.0,0.0,0.0,0.0,-11452.68,0.0,0,0,1,0,0,9.346066354725224,0.0,11452.68,0
8,10817.83,38444.25,27626.42,0.0,0.0,0.0,0.0,-10817.830000000002,0.0,0,0,1,0,0,9.289043413466793,1.8189894035458565e-12,10817.83,0
8,15784.38,27626.42,11842.04,0.0,0.0,0.0,0.0,-15784.379999999997,0.0,0,0,1,0,0,9.666839474189818,1.8189894035458565e-12,15784.38,0
8,8837.33,11842.04,3004.7,0.0,0.0,0.0,0.0,-8837.34,0.0,0,0,1,0,0,9.086853223758038,0.010000000000218279,8837.33,0
8,21483.72,3004.7,0.0,0.0,0.0,0.0,0.0,-3004.7,0.0,0,0,1,0,0,9.975097263776023,18479.02,21483.72,0
8,9278.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.135601739459553,9278.86,9278.86,0
8,9501.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.159267053392181,9501.09,9501.09,0
8,10770.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.284664606457808,10770.56,10770.56,0
8,18592.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.8305571175825,18592.31,18592.31,0
8,12783.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.4560122442709,12783.8,12783.8,0
8,1353.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,7.21091446068022,1353.13,1353.13,0
8,8644.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.064769942956723,8644.29,8644.29,0
8,1289.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,7.162777270194124,1289.49,1289.49,0
8,8481.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.04580647261297,8481.89,8481.89,0
8,9268.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,9.13448256205664,9268.48,9268.48,0
8,579405.92,11188.0,590593.92,0.0,0.0,0.0,0.0,579405.92,0.0,0,0,0,0,1,13.26976030763578,1158811.84,579405.92,0
8,39811.1,590593.92,550782.82,0.0,0.0,0.0,0.0,-39811.10000000009,0.0,0,0,1,0,0,10.591926165168285,9.458744898438454e-11,39811.1,0
8,2125.44,4034.0,1908.56,0.0,0.0,0.0,0.0,-2125.44,0.0,0,0,1,0,0,7.662204498918246,0.0,2125.44,0
8,4325.29,51390.0,47064.71,0.0,0.0,0.0,0.0,-4325.290000000001,0.0,0,0,1,0,0,8.372465640789503,9.094947017729282e-13,4325.29,0
8,7581.64,132.0,0.0,0.0,0.0,0.0,0.0,-132.0,0.0,0,0,1,0,0,8.933616702959712,7449.64,7581.64,0
8,13544.52,28815.0,15270.48,0.0,0.0,0.0,0.0,-13544.52,0.0,0,0,1,0,0,9.513811144332315,0.0,13544.52,0
8,234420.1,1812.0,236232.1,0.0,194708.66,0.0,0.0,234420.1,194708.66,0,0,0,0,1,12.364874349698548,468840.2,39711.44,0
8,56649.7,21291.0,0.0,77012.0,1149182.35,0.0,0.0,-21291.0,1072170.35,1,0,0,0,0,10.944659622955275,35358.7,1015520.6500000001,0
8,141742.14,19800.0,0.0,3677.71,1442068.04,0.0,0.0,-19800.0,1438390.33,1,0,0,0,1,11.861771825357192,121942.14000000001,1296648.19,0
8,6880.08,0.0,0.0,16365.64,23245.72,0.0,0.0,0.0,6880.080000000002,0,0,0,1,0,8.836530895352016,6880.08,1.8189894035458565e-12,0
8,164642.28,107914.0,0.0,0.0,1614315.76,0.0,0.0,-107914.0,1614315.76,1,0,0,0,1,12.011536473124048,56728.28,1449673.48,0
8,9693.76,167062.48,157368.72,50989.0,0.0,0.0,0.0,-9693.76000000001,-50989.0,1,0,0,0,0,9.179340812341977,9.094947017729282e-12,60682.76,0
8,7988.74,157368.72,149379.98,0.0,0.0,0.0,0.0,-7988.739999999991,0.0,0,0,1,0,0,8.985913497555016,9.094947017729282e-12,7988.74,0
8,19934.18,149379.98,129445.81,0.0,0.0,0.0,0.0,-19934.170000000013,0.0,0,0,1,0,0,9.900241289120064,0.009999999987485353,19934.18,0
8,7623.74,129445.81,121822.07,0.0,0.0,0.0,0.0,-7623.739999999991,0.0,0,0,1,0,0,8.939153502533594,9.094947017729282e-12,7623.74,0
8,3041.14,121822.07,118780.93,0.0,0.0,0.0,0.0,-3041.140000000014,0.0,0,0,1,0,0,8.020316494113956,1.4097167877480388e-11,3041.14,0
8,8107.1,118780.93,110673.83,0.0,0.0,0.0,0.0,-8107.099999999991,0.0,0,0,1,0,0,9.000618840993614,9.094947017729282e-12,8107.1,0
8,3424.66,110673.83,107249.17,0.0,0.0,0.0,0.0,-3424.6600000000035,0.0,0,0,1,0,0,8.139049432861851,3.637978807091713e-12,3424.66,0
8,29626.16,107249.17,77623.01,0.0,0.0,0.0,0.0,-29626.160000000003,0.0,0,0,1,0,0,10.29644678717193,3.637978807091713e-12,29626.16,0
8,22307.45,77623.01,55315.56,0.0,0.0,0.0,0.0,-22307.449999999997,0.0,0,0,1,0,0,10.012720809441547,3.637978807091713e-12,22307.45,0
8,386.35,55315.56,54929.21,0.0,0.0,0.0,0.0,-386.34999999999854,0.0,0,0,1,0,0,5.959328677077911,1.4779288903810084e-12,386.35,0
8,9356.54,54929.21,45572.67,0.0,0.0,0.0,0.0,-9356.54,0.0,0,0,1,0,0,9.143937714415454,0.0,9356.54,0
8,8267.8,45572.67,37304.87,0.0,0.0,0.0,0.0,-8267.799999999996,0.0,0,0,1,0,0,9.020244674708174,3.637978807091713e-12,8267.8,0
8,8453.68,37304.87,28851.18,0.0,0.0,0.0,0.0,-8453.690000000002,0.0,0,0,1,0,0,9.04247541318889,0.010000000002037268,8453.68,0
8,5666.77,28851.18,23184.42,0.0,0.0,0.0,0.0,-5666.760000000002,0.0,0,0,1,0,0,8.642551021299866,0.00999999999839929,5666.77,0
8,1901.06,23184.42,21283.35,0.0,0.0,0.0,0.0,-1901.0699999999997,0.0,0,0,1,0,0,7.550692788349104,0.009999999999763531,1901.06,0
8,7787.83,21283.35,13495.53,0.0,0.0,0.0,0.0,-7787.819999999998,0.0,0,0,1,0,0,8.960445935030206,0.010000000002037268,7787.83,0
8,2008.06,111354.0,109345.94,0.0,0.0,0.0,0.0,-2008.0599999999977,0.0,0,0,1,0,0,7.605422229973745,2.2737367544323206e-12,2008.06,0
8,3769.82,797856.31,794086.49,0.0,0.0,0.0,0.0,-3769.820000000065,0.0,0,0,1,0,0,8.235047763422218,6.502887117676437e-11,3769.82,0
8,221672.9,794086.49,572413.6,987293.88,899588.81,0.0,0.0,-221672.89,-87705.06999999995,1,0,0,0,1,12.30896266201643,0.009999999980209395,309377.97,0
8,64757.04,5170.0,69927.04,454115.91,0.0,0.0,0.0,64757.03999999999,-454115.91,0,0,0,0,0,11.078413141737512,129514.07999999999,518872.94999999995,0
8,10227.4,11127.0,899.6,0.0,0.0,0.0,0.0,-10227.4,0.0,0,0,1,0,0,9.232923443976441,0.0,10227.4,0
8,483924.55,139709.0,0.0,106526.0,129782.95,0.0,0.0,-139709.0,23256.949999999997,1,0,0,0,1,13.089686351552853,344215.55,460667.6,0
8,4846.25,11702.0,6855.75,0.0,0.0,0.0,0.0,-4846.25,0.0,0,0,1,0,0,8.486166812811115,0.0,4846.25,0
8,1251335.15,198483.0,0.0,0.0,570983.57,0.0,0.0,-198483.0,570983.57,0,0,0,1,1,14.039722458390287,1052852.15,680351.58,1
8,363832.53,19745.0,0.0,0.0,4395556.09,0.0,0.0,-19745.0,4395556.09,0,0,0,1,1,12.80445170684442,344087.53,4031723.5599999996,1
